anime_id,name,genre,type,episodes,rating,members
11516,JRA Hokan Keikaku,"Action, Mecha",ONA,3,5.1,924
11517,Girls und Panzer der Film: Arisu War!,"Military, School",Special,1,7.36,6548
11518,Girls und Panzer der Film: Fushou - Akiyama Yukari no Sensha Kouza,"Military, School",Special,2,6.94,1667
11519,Fake Style,Music,Music,1,6.13,85
11520,Fake Style II,Music,Music,1,6.14,82
11521,La Primavera,Music,Music,1,6.07,86
11522,Hizumu Realism,"Dementia, Music",Music,1,5.55,130
11523,Ashita e Mukau Hito,Music,Music,1,6.02,105
11524,Xiao Men Shen,"Comedy, Fantasy",Movie,1,7.3,134
11525,Gregorio,Music,Music,1,5.9,89
11526,Storywriter,Music,Music,1,5.14,68
11527,Skirt,Music,Music,1,4.93,74
11528,Toute wa Sono Kotae,"Music, Supernatural",Music,1,3.82,83
11529,Kokuen,"Drama, Music",Music,1,4.52,76
11530,Bungaku Shounen no Yuuutsu,"Drama, Music",Music,1,6.3,37
11531,Gekkou Shokudou,Music,Music,1,5.75,92
11532,Circles,Music,Music,1,4.79,34
11533,One and Three Four,Music,Music,1,4.51,89
11534,Sun Set Sun,Music,Music,1,5.48,93
11535,Cherry Blossom (Music),Music,Music,1,5.08,113
11536,Hane,Music,Music,1,5.36,97
11537,Revenge of Green Mutant,Music,Music,1,3.85,69
11538,Puzzle &amp; Dragons Cross,"Game, Kids",TV,Unknown,6.03,4369
11539,Nintama Rantarou no Uchuu Daibouken with Cosmic Front☆Next,"Adventure, Comedy, Kids, Space",Special,2,5.75,67
11540,Gene,Music,Music,1,3.95,68
11541,Nagisa,Music,Music,1,3.85,69
11542,Jitensha-hen,Music,Music,1,3.53,67
11543,Ame no Bus Stop-hen,Music,Music,1,3.67,74
11544,Anygedybudybombom,Music,Music,1,4.93,92
11545,Refrain,Music,Music,1,5.72,104
11546,Happy Hour,Music,Music,1,4.24,69
11547,Lina Poe Poe,Music,Music,1,3.93,69
11548,Future Card Buddyfight DDD,Game,TV,Unknown,6.39,912
11549,Ningyo no Hanashi,"Fantasy, Music",Music,1,4.68,66
11550,Answer,"Music, Supernatural, Vampire",Music,1,5.44,103
11551,Urmă (Zanzou),"Music, Supernatural, Vampire",Music,1,5.31,93
11552,Mobile Suit Gundam Unicorn RE:0096,"Action, Drama, Mecha, Military, Sci-Fi, Space",TV,22,7.56,9767
11553,Shenmi Shijie Lixian Ji,"Adventure, Comedy, Fantasy",Movie,1,9,37
11554,Shenmi Shijie Lixian Ji 2,"Adventure, Comedy, Fantasy",Movie,1,6.75,36
11555,Tokio Heidi: Mainichi no Kodomo Uta,"Kids, Music",OVA,1,5,44
11556,Jijii: Owari no Hajimari,Music,Music,1,4.28,66
11557,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka OVA,"Action, Adventure, Comedy, Fantasy, Romance",OVA,1,7.18,23370
11558,Cardfight!! Vanguard G: Stride Gate-hen,"Action, Game, Shounen",TV,24,7.14,2121
11559,Dreaming Pupa: Yumemiru Bokura,Music,Music,1,5.2,96
11560,Ainone,"Drama, Music",Music,1,5.03,136
11561,Nyanbo!,Comedy,TV,26,6.16,2886
11562,Aikatsu!: Nerawareta Mahou no Aikatsu Card,"Music, School, Shoujo, Slice of Life",Movie,1,6.42,488
11563,Xiong Chu Mo,"Comedy, Kids",TV,104,5.67,39
11564,Xiong Chu Mo Zhi Duo Bao Qibing,"Adventure, Comedy",Movie,1,4,40
11565,Xiong Chumo Zhi Xueling Xiongfeng,"Adventure, Comedy",Movie,1,5.67,50
11566,Black Ocean,Music,Music,1,5.38,83
11567,TeNiOE,Music,Music,1,4.86,79
11568,2010,Music,Music,1,5.34,217
11569,Teekyuu 6 Specials,"Comedy, Shounen, Sports",Special,2,6.2,677
11570,Xiong Chu Mo Zhi Huanqiu Da Maoxian,"Comedy, Kids",TV,104,6.33,36
11571,Xiong Chu Mo Zhi Conglin Zhongdongyuan,"Comedy, Kids",TV,104,5.67,35
11572,Xiong Chu Mo Zhi Chunri Dui Dui Peng,"Adventure, Comedy, Kids",TV,52,6.33,35
11573,Xiong Chu Mo Zhi Dongri Le Fantian,"Comedy, Kids",TV,52,5.67,35
11574,Long Zai Na Li,"Adventure, Comedy",Movie,1,7.5,40
11575,Yuuki no Baton,Music,Music,1,6.16,549
11576,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",TV,12,7.63,95339
11577,Nobunaga no Shinobi,"Comedy, Historical",TV,Unknown,6.65,7207
11578,Chou Shounen Tanteidan Neo,Mystery,TV,Unknown,,442
11579,Hungry to Win,"Action, Sports",ONA,1,4.43,97
11580,Kaze no You ni,"Drama, Slice of Life",Movie,1,6.14,741
11581,Nudist Beach ni Shuugakuryokou de!! The Animation,Hentai,OVA,Unknown,6.83,2178
11582,Gra-P &amp; Rodeo: Band wo P,"Comedy, Music",Special,1,3.11,68
11583,Ganbare!! Tabuchi-kun!!,"Comedy, Sports",Movie,1,6,51
11584,Senki Zesshou Symphogear 4th Season,"Action, Music, Sci-Fi",TV,Unknown,,1880
11585,Panpaka Pants,"Comedy, Kids",TV,Unknown,4.17,67
11586,Senki Zesshou Symphogear 5th Season,"Action, Music, Sci-Fi",TV,Unknown,,1556
11587,Love Will Find the Way Back Home,Music,Music,1,4.89,72
11588,Ishitsubutsu Toriatsukaijo,"Drama, Music",Music,1,5.11,72
11589,Yuu no Mahou,Music,Music,1,4.48,66
11590,Riding the Storm,Music,Music,1,3.49,67
11591,Survivor,"Music, Supernatural",Music,1,3.28,70
11592,7-kakan.,Music,Music,1,5.88,143
11593,Fr/day Night,"Comedy, Music",Music,1,5.57,167
11594,Tonight,Music,Music,1,4.85,91
11595,Sayonara Space Shuttle,"Music, Space",Music,1,5.57,93
11596,Dareka no Santa Claus,Music,Music,1,5.51,75
11597,Boku wa Kimi wo Warawanai,Music,Music,1,5.4,80
11598,Tsukiyomi,Music,Music,1,4.73,86
11599,Ansatsu Kyoushitsu (TV) 2nd Season: Kagaijugyou-hen,"Action, Comedy, School, Shounen",ONA,8,7.88,7999
11600,JK to Ero Konbini Tenchou,Hentai,OVA,Unknown,6.57,2194
11601,Brave Witches,"Action, Ecchi, Magic, Military, Sci-Fi",TV,12,6.68,19544
11602,Bungou Stray Dogs 2nd Season,"Mystery, Seinen, Supernatural",TV,12,8.39,83641
11603,Spring Stranger,Music,Music,1,4.14,71
11604,Kuroko no Basket Movie 1: Winter Cup Soushuuhen - Kage to Hikari,"School, Shounen, Sports",Movie,1,7.69,7573
11605,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Movie,1,7.61,5470
11606,Kuroko no Basket Movie 3: Winter Cup Soushuuhen - Tobira no Mukou,"Comedy, Shounen, Sports",Movie,1,7.38,5492
11607,Energy Kyouka!!,Hentai,OVA,Unknown,7.13,2891
11608,Shokupan Mimi Specials,Comedy,Special,4,5.74,122
11609,Nameko: Sekai no Tomodachi,Comedy,TV,Unknown,5.6,261
11610,ēlDLIVE,"Action, Sci-Fi, Space",TV,Unknown,,6943
11611,Norn9: Norn+Nonet Recap,"Adventure, Fantasy, Josei, Romance",Special,1,5.93,2109
11612,Tiger Mask W,"Action, Drama, Shounen, Sports",TV,Unknown,6.44,8652
11613,Shounen Ashibe 2: Ashibe no Kanashii Yume,"Comedy, Slice of Life",OVA,1,5,38
11614,Anitore! EX: Jigoku no Training,Sports,Special,5,5.58,961
11615,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria,"Action, Adventure, Comedy, Fantasy",TV,Unknown,,12406
11616,Sinbad,Adventure,Movie,1,5.09,452
11617,Tu Xia Chuanqi,"Action, Adventure, Comedy",Movie,1,5.33,50
11618,Tu Xia Zhi Qing Li Chuanshuo,"Action, Adventure, Comedy",Movie,1,6,57
11619,Himitsukessha Taka no Tsume GT,"Comedy, Parody, Super Power",ONA,Unknown,5.14,80
11620,Love Bites,Horror,ONA,1,3.33,537
11621,Chijoku no Seifuku,Hentai,OVA,Unknown,6.89,1927
11622,Seishun Anime Zenshuu Specials,"Drama, Historical",Special,2,5,50
11623,Mobile Suit Gundam 0083: Stardust Memory Picture Drama - Uchuu no Kagerou 2,"Action, Mecha, Space",Special,1,6.05,269
11624,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",TV,12,7.64,57638
11625,Mahouka Koukou no Rettousei Movie: Hoshi wo Yobu Shoujo,"Action, Magic, Romance, School, Sci-Fi, Supernatural",Movie,1,,13884
11626,Eromanga-sensei,"Comedy, Drama, Romance",TV,Unknown,,8449
11627,Mahoutsukai no Yome: Hoshi Matsu Hito,"Fantasy, Magic",OVA,3,8.18,43372
11628,Norimono Atsumare: Hit Song-shuu,Music,OVA,6,4.17,51
11629,Bishoujo Yuugi Unit Crane Game Girls,"Comedy, Game, Space",TV,13,4.54,4673
11630,Susume! Shinji-kun,"Kids, Music",Music,1,4.89,41
11631,Durarara!!x2 Ketsu: Dufufufu!!,"Action, Mystery, Supernatural",Special,1,7.72,13126
11632,YanYan Machiko Specials,"Comedy, Music, Slice of Life",Special,Unknown,3.75,36
11633,Yongshi,"Historical, Martial Arts",Movie,1,6.67,46
11634,Urara Meirochou,"Comedy, Seinen, Slice of Life",TV,Unknown,,4305
11635,Duel Masters: Hamukatsu to Dogiragon no Curry-pan Daibouken,"Action, Adventure, Comedy, Shounen",Movie,1,4.25,108
11636,Mobile Suit Gundam UC: A Phantom World,"Action, Mecha",Special,1,6.25,383
11637,Fairy Tail OVA (2016),"Comedy, Ecchi, Fantasy, Magic, Shounen",OVA,3,7.55,19464
11638,Choujuu Giga,Romance,ONA,Unknown,6.28,466
11639,Xiao Yeyou,"Comedy, Fantasy, Kids",ONA,1,4,50
11640,Zonmi-chan: Meat Pie of the Dead,"Comedy, Horror, Supernatural",Special,1,5.5,676
11641,Haikyuu!!: Karasuno Koukou VS Shiratorizawa Gakuen Koukou,"Comedy, Drama, School, Shounen, Sports",TV,10,9.15,93351
11642,Gin no Guardian,"Adventure, Fantasy",TV,Unknown,,2462
11643,Kono Subarashii Sekai ni Shukufuku wo! 2,"Adventure, Comedy, Fantasy, Magic, Supernatural",TV,Unknown,,54069
11644,Hikari: Kariya wo Tsunagu Monogatari,Sports,Special,1,5.52,171
11645,CoCO &amp; NiCO,"Comedy, Kids",TV,39,4.53,318
11646,Gyakuten Saiban 6 Prologue,Mystery,ONA,1,6.81,1108
11647,Battery,"Drama, Slice of Life, Sports",TV,11,5.92,30270
11648,Fune wo Amu,"Drama, Slice of Life",TV,11,7.6,28620
11649,Kuzu no Honkai,"Drama, Romance, School, Seinen",TV,Unknown,,20941
11650,RS Keikaku: Rebirth Storage,Mecha,Special,1,5.62,4648
11651,Rokudenashi Majutsu Koushi to Akashic Records,"Action, Fantasy, Magic, School",TV,Unknown,,4174
11652,Koi ni Naritai Aquarium,Music,Music,1,7.43,1683
11653,Flying Witch Petit,"Comedy, Slice of Life, Supernatural",ONA,9,5.93,6769
11654,Ahare! Meisaku-kun,"Comedy, Kids, Parody, School",TV,39,4.54,115
11655,Mirai no Watashi,"Comedy, Slice of Life",ONA,1,6.24,1089
11656,Regalia: The Three Sacred Stars,"Action, Mecha, Sci-Fi",TV,13,6.03,16766
11657,Occultic;Nine,"Mystery, Sci-Fi",TV,12,6.78,82532
11658,Aggressive Retsuko,"Comedy, Music",TV,Unknown,7.38,5465
11659,Flip Flappers,"Comedy, Sci-Fi",TV,13,7.73,40945
11660,Hand Shakers,,TV,Unknown,,11661
11661,Imakara Atashi......,Hentai,OVA,2,6.17,875
11662,Natsume Yuujinchou Go,"Drama, Fantasy, Shoujo, Slice of Life, Supernatural",TV,13,8.76,38865
11663,King of Prism by Pretty Rhythm Short Anime,"Comedy, Fantasy, Music",Special,1,5.78,290
11664,Sore ga Seiyuu!: Petit Uchiage,"Comedy, Slice of Life",Special,1,6.47,1651
11665,Yuri!!! on Ice,"Comedy, Sports",TV,12,8.61,103178
11666,Lo Re: Pako Sukusuku Mizuki-chan The Animation,Hentai,OVA,1,6.48,1819
11667,91 Days,"Action, Drama, Historical",TV,12,7.93,140604
11668,"Neko mo, Onda-ke","Comedy, Slice of Life",TV,12,3.63,234
11669,Panpaka Pants W-O-New!,"Comedy, Kids",TV,Unknown,4.5,85
11670,Mahou Shoujo Ikusei Keikaku,"Action, Fantasy, Supernatural, Thriller",TV,12,7.17,46024
11671,Tanaka-kun wa Kyou mo Kedaruge,"Comedy, School",Special,35,7.26,10434
11672,FLCL (TV),"Action, Comedy, Dementia, Mecha, Parody, Sci-Fi",TV,Unknown,,13008
11673,Kaijuu Girls: Ultra Kaijuu Gijinka Keikaku,"Comedy, Fantasy, Parody",ONA,12,5.99,3251
11674,Island,"Drama, Sci-Fi",TV,Unknown,,1659
11675,Super Lovers OVA,"Comedy, Drama, Romance, Shounen Ai",OVA,1,,5210
11676,Touken Ranbu,"Action, Fantasy",TV,Unknown,,12012
11677,Reikenzan: Hoshikuzu-tachi no Utage 2nd Season,"Comedy, Fantasy, Magic",TV,Unknown,,4037
11678,Ragnastrike Angels,Action,TV,12,4.42,7365
11679,Touken Ranbu: Hanamaru,"Action, Comedy, Drama, Fantasy, Historical, Slice of Life",TV,12,6.34,30310
11680,Ginga Kikoutai Majestic Prince: Mirai e no Tsubasa,"Action, Mecha, School, Sci-Fi, Seinen, Space",Special,1,6.42,2189
11681,Ginga Kikoutai Majestic Prince Movie: Kakusei no Idenshi,"Action, Mecha, School, Sci-Fi, Seinen, Space",Movie,1,7,1849
11682,Time Bokan 24,"Adventure, Comedy, Mecha",TV,Unknown,5.28,2243
11683,Infini-T Force,"Action, Seinen, Super Power",TV,Unknown,,503
11684,Danganronpa 3: The End of Kibougamine Gakuen - Zetsubou-hen,"Action, Horror, Mystery, Psychological",TV,11,7.95,65503
11685,Shakunetsu no Takkyuu Musume,Sports,TV,12,6.89,14465
11686,Drifters: Special Edition,"Action, Adventure, Comedy, Fantasy, Historical, Samurai, Seinen",OVA,1,8.06,9807
11687,Starmyu OVA,"Music, School, Slice of Life",OVA,2,7.08,2447
11688,Kiniro Mosaic: Pretty Days,"Comedy, School, Slice of Life",Movie,1,7.23,4505
11689,Yuyushiki Special,,Special,1,,2294
11690,Suki ni Naru Sono Shunkan wo.: Kokuhaku Jikkou Iinkai,"Comedy, Drama, Romance, School",Movie,1,,10668
11691,Tsukiuta. The Animation,Music,TV,13,6.92,11183
11692,Nuwa Chengzhang Riji,"Comedy, Fantasy",TV,30,6.49,3106
11693,Bubuki Buranki: Hoshi no Kyojin,"Action, Drama, Mecha, Sci-Fi",TV,12,6.91,10837
11694,Zonmi-chan: Halloween☆Special Movie!,"Comedy, Horror",ONA,1,4.94,276
11695,Asa da yo! Kaishain,Comedy,TV,Unknown,4.33,177
11696,Dream Festival!,Music,ONA,12,6.27,4761
11697,B-Project: Kodou＊Ambitious,"Music, Shoujo",TV,12,6.77,17506
11698,Fate/Extra Last Encore,"Action, Fantasy, Magic",TV,Unknown,,12653
11699,Zegapain ADP,"Action, Mecha, Romance, Sci-Fi",Movie,1,6.35,1859
11700,Fate/stay night Movie: Heaven&#039;s Feel 2,"Action, Fantasy, Magic, Supernatural",Movie,1,,10067
11701,Fate/stay night Movie: Heaven&#039;s Feel 3,"Action, Fantasy, Magic, Supernatural",Movie,1,,4282
11702,Mobile Suit Gundam: Iron-Blooded Orphans 2nd Season,"Action, Drama, Mecha, Sci-Fi, Space",TV,25,8.2,21210
11703,Buddy Go!,"Comedy, Romance, Shoujo",Special,3,6.42,1415
11704,Hawaiian Rock&#039;n Roll,"Kids, Music",Music,1,5.2,40
11705,Ninja Negizou,"Kids, Music",Music,1,5,40
11706,Egao ni Dai Sekkin,"Kids, Music",Music,1,5.8,40
11707,Uchuu Senkan Yamato 2202: Ai no Senshi-tachi,"Action, Drama, Military, Sci-Fi, Space",OVA,Unknown,,2058
11708,Dimension W Special,"Sci-Fi, Seinen",Special,1,6.62,4593
11709,Bungou Stray Dogs OVA,"Mystery, Seinen, Supernatural",OVA,1,,8350
11710,Lupin III (2015) Specials,"Action, Adventure, Comedy, Shounen",Special,2,7.34,1353
11711,Musaigen no Phantom World Special,"Action, Comedy, Fantasy, Supernatural",Special,1,6.76,14168
11712,Terajima-chou Kidan: Ginnagashi,Historical,OVA,1,7,34
11713,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6,33
11714,Meikyoku to Dai Sakkyokka Monogatari,"Historical, Music",OVA,9,7.25,44
11715,Brotherhood: Final Fantasy XV,Action,ONA,5,7.18,29445
11716,Kingsglaive: Final Fantasy XV,Action,Movie,1,7.83,15508
11717,Wa Wa Wa Wappi-chan,Kids,TV,26,4.75,30
11718,Wa Wa Wa Wappi-chan 2nd Season,Kids,TV,26,5.67,28
11719,Unko-san: Tsuiteru Hito ni Shika Mienai Yousei Junjou Ha,"Comedy, Magic",TV,13,6.2,52
11720,Uchuu Neko: Mardock no Bouken,"Adventure, Comedy, Space",ONA,4,3.82,70
11721,Meiji Tokyo Renka Movie: Hanakagami no Fantasia,"Fantasy, Harem, Historical, Romance, Shoujo",Movie,1,6.22,766
11722,Kemono Friends,"Adventure, Comedy",TV,Unknown,,572
11723,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5,7.61,38303
11724,WWW.Working!!,"Comedy, Slice of Life",TV,13,7.51,40779
11725,Shouwa Genroku Rakugo Shinjuu: Sukeroku Futatabi-hen,"Drama, Josei",TV,Unknown,,8585
11726,Washimo 4th Season,"Comedy, Kids, School, Sci-Fi, Slice of Life",TV,Unknown,5.6,64
11727,Nijiiro Days: Houkago Special,"Comedy, Romance, School, Shoujo, Slice of Life",Special,1,6.54,1985
11728,Zekkyou Gakkyuu: Tensei,"Horror, Shoujo, Supernatural",Special,2,5.49,844
11729,"Wake Up, Girl Zoo! Miyagi PR de Go!",Comedy,Special,1,5.94,283
11730,Anime Douyou,"Kids, Music",Music,Unknown,5.75,38
11731,Scared Rider Xechs,"Adventure, Harem, Romance, Sci-Fi",TV,12,5.32,12594
11732,Experiment,Dementia,Movie,1,4,60
11733,Kutsuya to Kobito,"Fantasy, Kids",Movie,1,5.06,47
11734,Mori no Ongakutai,"Fantasy, Kids",Movie,1,4.69,47
11735,Kuma Miko Specials,"Comedy, Seinen",Special,2,6.65,4237
11736,Tokyogurashi!,"Music, Parody",ONA,1,4.97,1331
11737,Pâtisserie no Monster,Slice of Life,ONA,4,4.61,100
11738,Koto Nakare Hero Gingerman,Comedy,TV,12,3.8,39
11739,Wakuwaku♥Nukegake Daisakusen,"Cars, Music",Music,1,4.2,59
11740,Shiiku x Kanojo: Tenshi no Kousoku-hen,Hentai,OVA,Unknown,5.68,1326
11741,Joker Game: Kuroneko Yoru no Bouken,"Drama, Historical, Military, Seinen",Special,2,6.62,8011
11742,Naze Ikiru: Rennyo Shounin to Yoshizaki Enjou,Historical,Movie,1,6.43,507
11743,Shin Kachikachi Yama,Fantasy,Movie,1,7.5,37
11744,Kachikachi Yama: Umi Yama-hen,Fantasy,Movie,1,5.5,56
11745,Kachikachi Yama (1939),Fantasy,Movie,1,7,35
11746,Kachikachi Yama (1940),Fantasy,Movie,1,6.5,45
11747,Kachikachi Yama (1958),Fantasy,Movie,1,5.67,33
11748,Nama Lo Re: Namakemono The Animation,Hentai,OVA,1,6.43,1529
11749,Re:Zero kara Hajimeru Break Time,"Adventure, Comedy, Fantasy",Special,11,6.83,17693
11750,Jiok,"Drama, Fantasy, Horror",Movie,1,6.22,121
11751,Detective Conan: Nazo no Suisei Kaijuu wo Oe!,Mystery,OVA,1,6.62,976
11752,Houkago Initiation,Hentai,OVA,Unknown,6.52,1613
11753,Osiris no Tenbin: Season 2,"Drama, Supernatural, Thriller",ONA,11,6.08,250
11754,Tanaka-kun wa Itsumo Kedaruge Specials,"Comedy, School, Slice of Life",Special,Unknown,7.72,5400
11755,Yahari Ore no Seishun Love Comedy wa Machigatteiru. Zoku OVA,"Comedy, Romance, School",OVA,1,8.31,35120
11756,Seishain Cyborg 003,Comedy,ONA,2,4.39,155
11757,Musaigen no Phantom World: Limitless Phantom World,"Comedy, Fantasy, Supernatural",Special,7,6.09,6401
11758,Mashou no Nie 3,Hentai,OVA,2,6.44,1430
11759,Kokoro ga Sakebitagatterunda. x Sony Hi-Res &quot;Walkman&quot; and Headphone,Drama,Special,1,5.63,1038
11760,Sansha Sanyou Specials,"Comedy, School, Slice of Life",Special,3,6.7,2177
11761,Nori P-chan,"Kids, Slice of Life",OVA,1,4.1,35
11762,Oyone to Mattsan: Ai no Uta,"Music, Romance",OVA,1,5.71,39
11763,Nyancos: Hello! Our Brilliant Future,"Sci-Fi, Space",OVA,1,3.36,60
11764,Kamotori Gonbee,Kids,Movie,1,3.89,49
11765,Nijiiro Days OVA,"Comedy, Romance, School, Shoujo, Slice of Life",OVA,1,6.73,4088
11766,Mahoutsukai Precure! Movie,"Action, Fantasy, Magic, School, Shoujo, Slice of Life",Movie,1,7.71,514
11767,Peace Maker Kurogane (Shinsaku),"Action, Comedy, Historical, Samurai, Shounen",,Unknown,,939
11768,Katsudou Shashin,,Movie,1,5.79,607
11769,Sore Ike! Sabuibo Mask,"Comedy, Slice of Life",TV,8,3,101
11770,Planetarian: Hoshi no Hito,Magic,Movie,1,7.38,9461
11771,Kishibe Rohan wa Ugokanai,"Action, Adventure, Mystery, Supernatural",OVA,Unknown,,2607
11772,Robot Town Sagami 2028,Drama,ONA,1,6.41,386
11773,Shi Wan Ge Leng Xiaohua,"Comedy, Parody",ONA,12,6.67,114
11774,Shi Wan Ge Leng Xiaohua 2nd Season,"Comedy, Parody",ONA,13,6.33,77
11775,Shi Wan Ge Leng Xiaohua,"Action, Adventure, Comedy, Fantasy, Parody",Movie,1,7.07,110
11776,Shi Wan Ge Leng Xiaohua Di 3rd Season,"Comedy, Parody",ONA,Unknown,7.08,144
11777,Lostorage Incited WIXOSS,"Game, Psychological",TV,12,7.03,21893
11778,Shounen Ashibe,Comedy,OVA,6,6,52
11779,Shounen Ashibe Anzen Kyouiku Anime,Kids,OVA,2,5.6,43
11780,Ojisan to Marshmallow Special,Comedy,Special,1,6.11,6392
11781,Fukumenkei Noise,"Music, Romance, Shoujo",TV,Unknown,,2127
11782,Hirune Hime: Shiranai Watashi no Monogatari,"Drama, Mecha",Movie,1,,4186
11783,StarFox Zero: The Battle Begins,"Action, Sci-Fi, Space",ONA,1,6.44,1885
11784,Kobayashi-san Chi no Maid Dragon,"Comedy, Fantasy, Slice of Life",TV,Unknown,,5765
11785,Utawarerumono: Itsuwari no Kamen Specials,"Comedy, Fantasy",Special,2,6.61,1748
11786,Huyao Xiao Hongniang: Wangquan Fugui,"Comedy, Romance, Supernatural",ONA,14,7.8,1119
11787,Onizushi,"Comedy, Demons",ONA,3,5.84,153
11788,Hikaru Genji: Taiyou ga Ippai,"Adventure, Music",Music,1,3.73,59
11789,Hikaru Genji: Paradise Ginga,"Music, Space",Music,1,4.4,74
11790,Kagerou Daze: In a Day&#039;s,"Comedy, Magic, Romance, Sci-Fi, Slice of Life, Supernatural",Movie,1,7.29,7178
11791,Natsu no Gero wa Fuyu no Sakana,"Dementia, Music",Music,1,4.45,147
11792,Mobile Suit Gundam Thunderbolt: December Sky,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1,7.92,2833
11793,Fudanshi Koukou Seikatsu,"Comedy, School, Shoujo, Slice of Life",TV,12,6.63,26360
11794,Mobile Suit Gundam-san (ONA),"Comedy, Mecha, Parody",ONA,15,6.19,217
11795,Kotowaza Gundam-san,"Comedy, Mecha, Parody",ONA,17,6.13,200
11796,Mobile Suit Gundam-san: Hiyoko day&#039;s Ichisuisei Hiyoko to Fushigi na Ofuda,"Comedy, Mecha, Parody",Special,1,5.64,222
11797,Fella Hame Lips,Hentai,OVA,Unknown,7.1,1663
11798,Area 88 Movie,"Action, Adventure, Drama, Military, Romance",Movie,1,7.18,210
11799,Committed RED,Music,Music,1,6.03,140
11800,Romangeun Eobsda,Drama,Movie,1,6,53
11801,Padak Padak,Drama,Movie,1,6.5,62
11802,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410
11803,Chi&#039;s Sweet Home (2016),Slice of Life,TV,Unknown,6.57,3437
11804,Honobono Log,"Romance, Slice of Life",TV,10,7.48,9053
11805,IS: Infinite Stratos 2 - Infinite Wedding,,Special,1,7.15,6604
11806,Kiitarou Shounen no Youkai Enikki,"Comedy, Supernatural",TV,12,5.97,11986
11807,Ame-iro Cocoa in Hawaii,"Comedy, Slice of Life",TV,12,5.47,2516
11808,Tsubasa to Hotaru (2016),"Romance, School, Shoujo",Special,3,6.4,1411
11809,K: Seven Stories,"Action, Drama, Super Power, Supernatural",,Unknown,,22133
11810,Ajin 2nd Season,"Action, Horror, Mystery, Seinen, Supernatural",TV,13,8.12,51382
11811,Arslan Senki (TV) OVA,"Adventure, Fantasy, Historical, Shounen",OVA,2,7.08,9823
11812,Saiki Kusuo no Ψ-nan (TV),"Comedy, School, Shounen, Supernatural",TV,120,8.29,47092
11813,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96
11814,Chobitto Zukan,"Fantasy, Kids",TV,52,4.5,63
11815,Kubikiri Cycle: Aoiro Savant to Zaregototsukai,"Action, Drama, Mystery, Supernatural",OVA,8,7.82,19317
11816,Nanocore,Sci-Fi,ONA,10,6.17,163
11817,Jinxiu Shenzhou Zhi Qi You Ji,"Adventure, Fantasy",TV,Unknown,4.67,106
11818,Nanocore 2nd Season,"Action, Sci-Fi",ONA,Unknown,5.33,163
11819,Nanocore: 2016 New Year Special,Music,Music,1,4.93,102
